Código;Grupo/Família (Abrev.);Nome do produto;Unidade;Preco_Unit;Cobre_kg;PVC_kg;Skin_kg;Embalagem_kg;Peso_Total_kg
PP092B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 6X1,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K097;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM BRANCO 1KV 90º;M;0.9146;1.228;0.9;0.0;0.0133;2.1413
K097;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM BRANCO 1KV 90º;M;0.9146;0.66;1.12;0.0;0.013;1.793
K097;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM BRANCO 1KV 90º;M;0.9146;0.77;1.1;0.0;0.013;1.883
PP093B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 7x1,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP094B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE 3X16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;3.1;1.52;0.0;16.52
PP094B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE 3X16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;6.5;0.0;0.0;18.4
K098;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 150,0MM AMARELO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K099;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 25,0MM CINZA 1KV 90º;M;20.0097;0.0;0.0;0.0;0.0;0.0
K100;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM CINZA 1KV 90º;M;8.7995;8.038;3.402;0.0;0.0133;11.4533
K100;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM CINZA 1KV 90º;M;8.7995;4.62;3.8;0.0;0.025;8.445
K100;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM CINZA 1KV 90º;M;8.7995;5.5;3.6;0.0;0.025;9.125
PP102B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X6,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K110;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM PRETO 1KV 90º;M;0.6533;0.781;1.0;0.0;0.0133;1.7943000000000002
K110;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM PRETO 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K110;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM PRETO 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K111;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM VERDE 1KV 90º;M;0.6533;0.781;1.0;0.0;0.0133;1.7943000000000002
K111;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM VERDE 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K111;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM VERDE 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K112;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AMARELO 1KV 90º;M;0.6533;0.781;1.0;0.0;0.0133;1.7943000000000002
K112;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AMARELO 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K112;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AMARELO 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K113;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AZUL 1KV 90º;M;0.6533;0.781;1.0;0.0;0.0133;1.7943000000000002
K113;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AZUL 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K113;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM AZUL 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K114;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM CINZA 1KV 90º;M;0.6533;0.781;1.0;0.0;0.0133;1.7943000000000002
K114;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM CINZA 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K114;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM CINZA 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K157;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX XLPE 120,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP096B;CH19M-PP 2X16,00MM;CABO DE CONTROLE 2x16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;3.1;1.52;0.0;16.52
PP096B;CH19M-PP 2X16,00MM;CABO DE CONTROLE 2x16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;6.5;0.0;0.0;18.4
PP097B;CH19M-PP 2X25,0MM;CABO DE CONTROLE 2X25,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;17.7;5.54;2.23;0.0;25.47
PP097B;CH19M-PP 2X25,0MM;CABO DE CONTROLE 2X25,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;17.5;9.3;0.0;0.0;26.8
K003I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º(NÃO UTILIZAR);M;8.7995;8.038;3.402;0.0;0.0133;11.4533
K003I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º(NÃO UTILIZAR);M;8.7995;4.62;3.8;0.0;0.025;8.445
K003I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º(NÃO UTILIZAR);M;8.7995;5.5;3.6;0.0;0.025;9.125
K013;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K014;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM VERMELHO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K015;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K007;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 25,0MM PRETO 1KV 90º;M;20.0097;0.0;0.0;0.0;0.0;0.0
K025;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K006I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º(NAO UTILIZAR);M;13.3814;12.1;4.9;0.0;0.03;17.03
K006I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º(NAO UTILIZAR);M;13.3814;7.74;4.267;0.0;0.025;12.032000000000002
K006I;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º(NAO UTILIZAR);M;13.3814;8.64;0.0;0.0;0.025;8.665000000000001
K026;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 25,0MM VERDE 1KV 90º;M;20.0097;0.0;0.0;0.0;0.0;0.0
PP025B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X1,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP026B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X4,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K030;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM BRANCO 1KV 90º;M;13.3814;12.1;4.9;0.0;0.03;17.03
K030;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM BRANCO 1KV 90º;M;13.3814;7.74;4.267;0.0;0.025;12.032000000000002
K030;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM BRANCO 1KV 90º;M;13.3814;8.64;0.0;0.0;0.025;8.665000000000001
K031;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K033;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM VERDE 1KV 90º;M;8.7995;8.038;3.402;0.0;0.0133;11.4533
K033;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM VERDE 1KV 90º;M;8.7995;4.62;3.8;0.0;0.025;8.445
K033;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM VERDE 1KV 90º;M;8.7995;5.5;3.6;0.0;0.025;9.125
K034;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM VERMELHO 1KV 90º;M;2.2533;3.126;1.709;0.0;0.0133;4.8483
K034;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM VERMELHO 1KV 90º;M;2.2533;1.76;1.9;0.0;0.018;3.678
K034;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM VERMELHO 1KV 90º;M;2.2533;1.98;1.8;0.0;0.018;3.798
PP041B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP3X2,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP047B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 2X1,5MM PRETO 1KV MAXFIO METRO (BOBINA) -;M;0.0;0.0;0.0;0.0;0.0;0.0
K041;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM PRETO 1KV 90º;M;2.2533;3.126;1.709;0.0;0.0133;4.8483
K041;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM PRETO 1KV 90º;M;2.2533;1.76;1.9;0.0;0.018;3.678
K041;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM PRETO 1KV 90º;M;2.2533;1.98;1.8;0.0;0.018;3.798
PP048B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 2X2,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP049B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 2X1,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K042;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 35,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K003;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º;M;8.7995;8.038;3.402;0.0;0.0133;11.4533
K003;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º;M;8.7995;4.62;3.8;0.0;0.025;8.445
K003;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM AZUL 1KV 90º;M;8.7995;5.5;3.6;0.0;0.025;9.125
K004;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM PRETO 1KV 90º;M;13.3814;12.1;4.9;0.0;0.03;17.03
K004;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM PRETO 1KV 90º;M;13.3814;7.74;4.267;0.0;0.025;12.032000000000002
K004;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM PRETO 1KV 90º;M;13.3814;8.64;0.0;0.0;0.025;8.665000000000001
K006;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º;M;13.3814;12.1;4.9;0.0;0.03;17.03
K006;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º;M;13.3814;7.74;4.267;0.0;0.025;12.032000000000002
K006;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM AZUL 1KV 90º;M;13.3814;8.64;0.0;0.0;0.025;8.665000000000001
K047;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 70,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K049;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 120,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K020;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 95,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K021;CH19M-HEPR/1KV FLEXIVEL;(NÃO USAR) CABO ELETRICO FLEX HEPR 95,0MM VERMELHO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K022;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 120,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K023;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 120,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K052;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM AMARELO 1KV 90º;M;2.2533;3.126;1.709;0.0;0.0133;4.8483
K052;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM AMARELO 1KV 90º;M;2.2533;1.76;1.9;0.0;0.018;3.678
K052;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 4,0MM AMARELO 1KV 90º;M;2.2533;1.98;1.8;0.0;0.018;3.798
K048;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 240,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K036;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 185,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K032;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 150,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP068B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 2X4,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K059;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1,5MM VERMELHO 1KV 90º;M;0.9146;1.228;0.9;0.0;0.0133;2.1413
K059;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1,5MM VERMELHO 1KV 90º;M;0.9146;0.66;1.12;0.0;0.013;1.793
K059;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1,5MM VERMELHO 1KV 90º;M;0.9146;0.77;1.1;0.0;0.013;1.883
K066;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP091B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE 4X16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;3.1;1.52;0.0;16.52
PP091B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE 4X16,0MM PRETO MAXFIO HEPR 1KV METRO;M;0.0;11.9;6.5;0.0;0.0;18.4
PP069B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X2,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K067;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 150,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K068;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 300,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP081B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X1,5MM BRANCO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP082B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X1,5MM BRANCO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP084B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 3X1,5MM BRANCO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K071;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 240,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K072;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 25,0MM AMARELO 1KV 90º;M;20.0097;0.0;0.0;0.0;0.0;0.0
PP081M;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X1,5MM BRANCO 1KV MAXFIO 50M RL;RL;0.0;0.0;0.0;0.0;0.0;0.0
PP082;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X1,5MM BRANCO 1KV MAXFIO 100M RL;RL;0.0;0.0;0.0;0.0;0.0;0.0
PP084;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 3X1,5MM BRANCO 1KV MAXFIO 100M RL;RL;0.0;0.0;0.0;0.0;0.0;0.0
PP085B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 2X10,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP086B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 3X1,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K086;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 95,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K087;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM AMARELO 1KV 90º;M;3.2681;4.8;2.236;0.0;0.0133;7.0493
K087;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM AMARELO 1KV 90º;M;3.2681;2.97;2.35;0.0;0.019;5.339
K087;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM AMARELO 1KV 90º;M;3.2681;3.08;2.3;0.0;0.019;5.399
K088;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM CINZA 1KV 90º;M;3.2681;4.8;2.236;0.0;0.0133;7.0493
K088;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM CINZA 1KV 90º;M;3.2681;2.97;2.35;0.0;0.019;5.339
K088;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 6,0MM CINZA 1KV 90º;M;3.2681;3.08;2.3;0.0;0.019;5.399
K089;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM CINZA 1KV 90º;M;0.9146;1.228;0.9;0.0;0.0133;2.1413
K089;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM CINZA 1KV 90º;M;0.9146;0.66;1.12;0.0;0.013;1.793
K089;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM CINZA 1KV 90º;M;0.9146;0.77;1.1;0.0;0.013;1.883
K090;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM VERDE 1KV 90º;M;0.9146;1.228;0.9;0.0;0.0133;2.1413
K090;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM VERDE 1KV 90º;M;0.9146;0.66;1.12;0.0;0.013;1.793
K090;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM VERDE 1KV 90º;M;0.9146;0.77;1.1;0.0;0.013;1.883
1911;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 150,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K094;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 150,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K095;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 150,0MM VERMELHO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP070B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X10,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K096;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM AMARELO 1KV 90º;M;0.9146;1.228;0.9;0.0;0.0133;2.1413
K096;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM AMARELO 1KV 90º;M;0.9146;0.66;1.12;0.0;0.013;1.793
K096;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,5MM AMARELO 1KV 90º;M;0.9146;0.77;1.1;0.0;0.013;1.883
K101;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 240,0MM VERMELHO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K102;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 240,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K103;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 25,0MM LARANJA 1KV 90º;M;20.0097;0.0;0.0;0.0;0.0;0.0
2053;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 6X1,5MM BRANCO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP080M;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 6X1,5MM BRANCO 1KV MAXFIO 50M RL;RL;0.0;0.0;0.0;0.0;0.0;0.0
PP101B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 3X25MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
2151;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 300,0MM AZUL 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K107;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 300,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K108;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 300,0MM VERDE 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K109;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 300,0MM VERMELHO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K115;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM VERMELHO 1KV 90º;M;0.6533;0.781;1.0;0.0;0.0133;1.7943000000000002
K115;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM VERMELHO 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
K115;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 1,0MM VERMELHO 1KV 90º;M;0.6533;0.44;1.0;0.0;0.013;1.4529999999999998
PP103B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X25MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K116;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM MARROM 1KV 90º;M;8.7995;8.038;3.402;0.0;0.0133;11.4533
K116;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM MARROM 1KV 90º;M;8.7995;4.62;3.8;0.0;0.025;8.445
K116;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM MARROM 1KV 90º;M;8.7995;5.5;3.6;0.0;0.025;9.125
K124;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM CINZA 1KV 90º;M;13.3814;12.1;4.9;0.0;0.03;17.03
K124;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM CINZA 1KV 90º;M;13.3814;7.74;4.267;0.0;0.025;12.032000000000002
K124;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM CINZA 1KV 90º;M;13.3814;8.64;0.0;0.0;0.025;8.665000000000001
K125;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM MARROM 1KV 90º;M;13.3814;12.1;4.9;0.0;0.03;17.03
K125;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM MARROM 1KV 90º;M;13.3814;7.74;4.267;0.0;0.025;12.032000000000002
K125;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM MARROM 1KV 90º;M;13.3814;8.64;0.0;0.0;0.025;8.665000000000001
PP027B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X6,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP028B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 3X6,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP031B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 3X10,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K028;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM VERDE 1KV 90º;M;13.3814;12.1;4.9;0.0;0.03;17.03
